,uid,logf0_rmse_recon,logf0_corr_recon,logf0_rmse_gt,logf0_corr_gt
152,5717_94876_000060_000000,0.16734120992252005,0.8681195904692066,0.31449274238491964,0.5951026825351521
153,3781_156981_000037_000003,0.28784179230026063,0.28084506037263146,0.2796998145406428,0.3224373162989176
154,7540_101262_000007_000007,0.22714689084689393,0.641803478964497,0.20290692240000113,0.5903192831492666
155,2053_138901_000037_000004,0.2581275075168917,-0.03249089207352025,0.21434504003757998,0.016918993288528007
156,3728_105398_000048_000000,0.4439899660442334,-0.0591844542592333,0.422367886463584,0.04101684397268533
157,3540_163612_000035_000001,0.15914128166434646,0.8414165374306914,0.22314241290336617,0.62486399136427
158,2004_147967_000029_000005,0.11971954577445662,0.8870357850443042,0.17248709953703523,0.6301672428265246
159,5319_84357_000005_000005,0.201806007557856,0.4933782964747912,0.24532366145659834,0.34971799428517947
160,8118_114469_000016_000001,0.1290135098660876,0.6772223458990466,0.2243033243725272,0.5189977505702372
161,7481_101276_000104_000000,0.2869453818220309,0.6809464527425548,0.2718365556012704,0.6376144657141642
162,1283_129808_000016_000000,0.20424162164399534,0.9266873209417787,0.11567539796530485,0.8676913210188286
163,3922_723_000021_000001,0.5416968086185701,0.3484805052418557,0.6028726483527296,0.1566267763581637
164,8498_287358_000014_000000,0.29182996310815745,0.6269013251144498,0.21114252413260834,0.6153263941317926
165,4243_187024_000023_000006,0.29868249275469605,0.13910189209593804,0.40296268837515403,-0.18126375416535853
166,101_126860_000018_000001,0.23206543007854627,0.859192834830945,0.20534785853508847,0.7343726656120149
167,2229_152864_000026_000000,0.199446655804191,0.5287573987944606,0.2012994164591819,0.55340984553275
168,781_126737_000066_000000,0.5239776425327339,-0.3199970380141994,0.06752590728201736,0.9481614446474738
169,7867_275218_000014_000001,0.24411191967603021,0.7406356916528973,0.23637906741501016,0.7305897148502212
170,6499_87508_000033_000001,0.265390044684577,0.5405699641825696,0.19895281637790274,0.6898534933556921
171,3546_175390_000034_000001,0.11578371505184418,0.9389110841784049,0.19992335050230853,0.8269808490859339
172,340_124368_000046_000001,0.2651799876595093,0.7256009511697191,0.2662290231015139,0.3321877218719931
173,3703_73732_000010_000000,0.5877074095013233,0.46816950090916143,0.7158485849496712,0.2972177514439482
174,2156_82458_000038_000000,0.20628508683807872,0.6779570917551758,0.1823902818431989,0.6368265039499962
175,1050_134119_000031_000007,0.15936271319300943,0.8739408616663459,0.19088410767634661,0.7118299781615626
176,6510_62516_000086_000000,0.29531485405775776,0.45625264378924507,0.24507575067111032,0.5820910682060196
177,5655_46267_000026_000003,0.2934190848572366,0.6528665437011723,0.17972080512010288,0.825159743324476
178,369_125883_000004_000001,0.11844249311602982,0.9421971567458712,0.2983225437687969,0.6832204272269857
179,1649_5776_000014_000000,0.43976084909328916,0.057194791941653805,0.2369903251695713,0.48398513825457057
180,3114_170977_000073_000000,0.43701572914624115,0.483744190747067,0.3945730153633546,0.5400757323486108
181,274_121382_000015_000001,0.31892081952114254,0.4723315745576743,0.28139416166122017,0.6634603462049206
182,93_124558_000032_000000,0.524441887242624,0.17578821602351893,0.4358558112517002,0.04093527389349608
183,8152_282985_000006_000001,0.24903925619636638,0.32907344978484687,0.24962560163678477,0.38394130972156
184,476_133471_000046_000001,0.24319915861171137,0.5399163665681878,0.2375075874341428,0.5379911861761314
185,296_142727_000004_000001,0.28388490502996566,0.5304386714276605,0.20186364444531682,0.5913578870873741
186,7247_77778_000004_000000,0.20147995206947503,0.8941191934672919,0.13568239292742884,0.9470207929842008
187,475_125002_000021_000001,0.26056683835697,0.6975910589948294,0.2719609995830908,0.620586619879061
188,1752_16632_000029_000000,0.11765984150946074,0.7689888255703978,0.22519875085652202,0.4705066233624116
189,2053_138901_000032_000003,0.23722847035870764,0.3881304588520174,0.3245069121315624,0.3062328634011986
190,8183_282977_000004_000002,0.38170768585726017,0.283036532473909,0.28114009724455136,0.5400999252036598
191,5660_101892_000026_000003,0.35087982995387657,0.6562447218804494,0.29180697217920865,0.7015202442918473
192,5062_294700_000082_000000,0.2092633442873866,0.4795859070979841,0.21238339129190578,0.5276365060145878
