wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
0.0,0,4,0,0,0,[],[],[]
0.7777777777777778,7,9,1,0,1,['£'],[],"[('insured', 'ensured')]"
0.0,0,19,0,0,0,[],[],[]
0.0,0,17,0,0,0,[],[],[]
1.4,7,5,0,1,1,[],['right'],"[('sat', 'rightset')]"
0.0,0,12,0,0,0,[],[],[]
0.0,0,27,0,0,0,[],[],[]
0.0,0,29,0,0,0,[],[],[]
0.0,0,7,0,0,0,[],[],[]
0.0,0,9,0,0,0,[],[],[]
0.24,6,25,0,2,0,[],"['end', 'quote']",[]
0.75,15,20,1,0,3,['evil'],[],"[('depredators', 'depreditors'), ('evildoers', 'derrors'), ('preying', 'praying')]"
0.0,0,10,0,0,0,[],[],[]
0.0,0,10,0,0,0,[],[],[]
0.0,0,5,0,0,0,[],[],[]
0.0,0,22,0,0,0,[],[],[]
0.3181818181818182,7,22,1,0,1,['multiple'],[],"[('multipleunit', 'unit')]"
0.0,0,20,0,0,0,[],[],[]
1.0555555555555556,19,18,1,0,4,['three'],[],"[('mister', 'mr'), ('lath', 'laugh'), ('threescore', 'score'), ('and', 'in')]"
0.0,0,9,0,0,0,[],[],[]
0.0,0,12,0,0,0,[],[],[]
0.17391304347826086,4,23,0,0,1,[],[],"[('a', 'the')]"
0.4,4,10,0,0,1,[],[],"[('brennan', 'brandon')]"
1.4166666666666667,17,12,1,2,2,['strict'],"['end', 'quote']","[('strychnia', 'nea'), ('tetanic', 'titanic')]"
0.25,4,16,0,0,1,[],[],"[('euins', 'urins')]"
0.0,0,12,0,0,0,[],[],[]
0.0,0,13,0,0,0,[],[],[]
0.7142857142857143,10,14,2,0,1,"['in', 'live']",[],"[('enlivened', 'and')]"
0.5,7,14,1,0,1,['red'],[],"[('redpath', 'path')]"
0.0,0,10,0,0,0,[],[],[]
0.0,0,11,0,0,0,[],[],[]
0.26666666666666666,4,15,0,0,1,[],[],"[('cuvier', 'kuviae')]"
0.23529411764705882,4,17,0,0,1,[],[],"[('whom', 'who')]"
0.0,0,12,0,0,0,[],[],[]
0.15384615384615385,4,26,0,0,1,[],[],"[('jarman', 'german')]"
0.0,0,24,0,0,0,[],[],[]
0.0,0,22,0,0,0,[],[],[]
0.6086956521739131,14,23,2,0,2,"['dry', 'ship']",[],"[('dryad', 'ad'), ('shipwrecks', 'wrecks')]"
0.8235294117647058,14,17,1,1,2,['dining'],['on'],"[('going', 'ongoing'), ('diningroom', 'room')]"
0.0,0,20,0,0,0,[],[],[]
0.0,0,23,0,0,0,[],[],[]
0.7,14,20,2,0,2,"['right', 'her']",[],"[('righthand', 'hand'), ('hurchel', 'took')]"
0.30434782608695654,7,23,1,0,1,['trap'],[],"[('trapdoor', 'door')]"
0.0,0,17,0,0,0,[],[],[]
0.0,0,18,0,0,0,[],[],[]
0.0,0,14,0,0,0,[],[],[]
0.0,0,11,0,0,0,[],[],[]
0.0,0,15,0,0,0,[],[],[]
0.3333333333333333,7,21,1,0,1,['long'],[],"[('longrange', 'range')]"
0.30434782608695654,7,23,1,0,1,['light'],[],"[('lightcolored', 'colored')]"
0.76,19,25,1,0,4,['custom'],[],"[('customhouse', 'house'), ('gauger', 'gager'), ('roux', 'rue'), ('misess', 'mrs')]"
0.16666666666666666,4,24,0,0,1,[],[],"[('commonest', 'communist')]"
0.0,0,18,0,0,0,[],[],[]
0.5,11,22,1,0,2,['seventy'],[],"[('seventyfive', 'five'), ('doctor', 'dr')]"
0.28,7,25,1,0,1,['vice'],[],"[('vicepresidential', 'presidential')]"
0.3333333333333333,3,9,0,1,0,[],['three'],[]
0.0,0,25,0,0,0,[],[],[]
0.0,0,17,0,0,0,[],[],[]
0.4,4,10,0,0,1,[],[],"[('belus', 'bellis')]"
