,uid,MCD_recon,MCD_gt
0,9d58583c-20de-439d-b1cd-9c2265bdedd8,11.726002,12.860843
1,4a506707-52ea-493e-98c4-f667e3222d44,12.339421,13.34431
2,0b67f942-6ebf-403d-aff0-f4e5d62d3140,9.678883,11.607728
3,c237c6d5-f413-4e25-82e2-af7b408d390a,9.712554,11.424546
4,b8ed5cf9-b8ff-4da3-a764-a59020b85277,13.396518,14.071806
5,22a8a78a-caea-4aa2-be9c-4e02e0d88009,11.747354,12.6129675
6,57397c2f-a7c2-4914-bc64-8da1ed2e7e6a,8.59581,12.225232
7,caefe8cf-5a8b-4225-ab40-97d1e061b982,10.659124,12.165284
8,7ed46c20-18e8-45fa-9045-6aad37e3df28,13.794143,14.449846
9,caef5df1-11aa-4241-96c4-38cb2b0837f2,11.611018,12.992847
10,4bda3aea-be17-4f69-9c5e-93756a0a655a,10.685435,11.239792
11,dcf5bfb3-74de-495f-a112-fbf496005651,12.525666,13.541284
12,7e0b3ee2-a079-4cb7-b6aa-2a2a7ed22734,11.485533,12.336356
13,8bdcc17f-123e-47dc-9f3e-7d1db12a3c0c,15.196113,17.994205
14,6f5f1b03-cfc3-4efa-a276-f7758ac0bef0,12.54358,12.67473
15,37547932-54fa-4d03-8ceb-35cfba38ded1,10.2500305,11.24117
16,81635abf-9aee-4603-be0f-8c2b37b2c8ee,11.680121,12.276067
17,05b04457-5e77-4848-a956-64f8242a7500,11.026126,11.694557
18,8b9ffb98-2bc3-46ac-a167-802d4fbaf0db,15.089614,16.582125
19,95b3d10e-2269-4613-ad48-33ce1e7649af,10.851161,11.514688
20,a4033601-48cc-4b05-a81b-2475bfe5a64f,10.316181,11.173151
21,c77bdc32-6065-4da9-aada-80fe7697ff5d,10.652061,12.42509
22,ee438517-6423-4925-b395-2b2b94c88754,9.9663,10.607979
23,d162319f-ae9b-4812-8eb1-e1b15971466b,9.416554,10.866112
24,a1504c6b-2048-4ecd-8fad-e992a133d708,11.350272,12.125019
25,debfbd96-d973-4102-92c0-0144bd650604,11.029561,13.25133
26,18193d98-a5fd-4abb-ab1b-47e0ad4257c6,11.4092455,16.422453
27,9df79205-7eb3-49b3-94d2-69b474e5482a,14.252413,18.208717
28,a5497f4c-7a63-4f95-9b3d-4e0332052561,12.61816,14.212393
29,0fc4a693-2ba5-419b-83cc-51d5e70b75b9,5.8541403,7.754389
30,0e30b577-3c5a-43c8-ba81-100a6a0d6308,11.108551,12.254858
31,8a34b2eb-8e22-4717-8c47-8e5e5eb59a37,10.313341,11.707537
32,c0cc5433-5dcd-48f9-ad50-7019a9bcbc00,11.733183,12.441773
