,uid,logf0_rmse_recon,logf0_corr_recon,logf0_rmse_gt,logf0_corr_gt
0,5c7783ef-05ba-4b35-8a91-360283d536dd,0.5943017430733111,0.2884365181456157,0.586405714166158,0.40991895839652825
1,d0d1d7a2-0a96-45e5-a0e4-75a59055da80,0.2028623072450089,0.9074824002698709,0.24515202526697552,0.9046480424352182
2,bd4f326f-29b9-4c9d-9587-d1d7715f9ac5,0.5019020767842249,-0.25699208077065777,0.4955105047716124,-0.2835285182661823
3,a4033601-48cc-4b05-a81b-2475bfe5a64f,0.16899844194178504,0.11055283993038871,0.1824698915475456,0.009661719401559186
4,a94a6ca4-fb80-42ce-a452-14e850cc95b6,0.3324324052777737,0.4342015647072191,0.4158121899076989,0.0997943306729916
5,7bde3f96-3f44-4655-81ec-3afcca8e44ff,0.5879163605016652,0.512182885652014,0.5425556424203187,0.8139725491001943
6,972490cb-024d-41fb-bfc2-c2535ed62655,0.21179862675789704,0.32223835835302606,0.14835725514310918,0.4133360472766775
7,1ac6fd71-d1be-4796-83c9-947bdc300e61,0.4313878406129281,0.524483897045969,0.5967324926259259,-0.39464750479250477
8,673c5399-2751-4ee7-9d38-8713077041cf,0.7006159219907534,0.1631198352960712,1.0060307770603794,-0.10093684859410686
9,8cdd2c76-1872-4d65-b75a-7b3a4cebb60e,0.4254902414653417,0.2889478298071732,0.4278017056158684,0.027543308349879198
10,91d5c772-38ab-47ee-82f2-3e6ecf0623d6,0.7593727849397444,0.2455117804784298,0.7235996983628857,0.401841274933587
11,5e3c5e05-f46e-4449-9ec2-90f2b50924e0,0.5356092794937497,-0.14484615715654373,0.5327532924470942,0.3453214151517352
12,9340252e-e871-404b-aed9-12ebba0981a9,0.7590104286675948,-0.012651237379576843,0.7547191460511292,-0.1921766069503511
13,89a362e1-d158-4d8b-af31-580100f17336,0.15723021892254568,0.5235344071712894,0.1459875616150391,-0.22346061862744576
14,5dd30609-6533-488a-8b92-eaf3fac48b7c,0.252646007100161,0.4314788634812162,0.3151417394076025,0.2161185846964284
15,7adf6391-15ac-48ff-be6d-67360317ec3c,0.8143467757997915,0.019895843951561284,0.8232392617171331,-0.14583909878990378
16,29bb7e01-3312-4c8b-aaf2-e883d03f6608,0.8685224720649746,0.035394898973779364,0.8138734288228677,0.007335573279817672
17,28f314aa-e11d-48b3-b897-2f0bd92943b7,1.4326991843449235,-0.10603107627563842,1.4295424597215778,0.11669438767527071
18,0529ac58-87dd-44a0-8e07-88c0779b94fe,0.21853957048020586,-0.026340294649916524,0.22855496298943678,-0.023182420513763145
