,uid,logf0_rmse_recon,logf0_corr_recon,logf0_rmse_gt,logf0_corr_gt
0,9d58583c-20de-439d-b1cd-9c2265bdedd8,0.15004991681882504,-0.10201022436307543,0.5594864214617894,-0.7765405732517539
1,4a506707-52ea-493e-98c4-f667e3222d44,0.29769779856872514,-0.2396937012414275,0.2339964019084275,0.13569990237175236
2,0b67f942-6ebf-403d-aff0-f4e5d62d3140,0.2736638458889054,0.5742808856315011,0.3016381505660285,0.41683117025470134
3,c237c6d5-f413-4e25-82e2-af7b408d390a,0.17955569462536242,0.43673959674236473,0.1709892380561302,0.3573272295407334
4,b8ed5cf9-b8ff-4da3-a764-a59020b85277,0.2788601833585893,-0.08889547209510032,0.4433012981524756,-0.05657435121358572
5,22a8a78a-caea-4aa2-be9c-4e02e0d88009,0.1858426573531454,0.26956754113969245,0.14068089793206295,0.46871760975870086
6,57397c2f-a7c2-4914-bc64-8da1ed2e7e6a,0.3080933270533707,0.19773875908152735,0.29202710141044974,0.09209728091654647
7,caefe8cf-5a8b-4225-ab40-97d1e061b982,0.08540235639589026,0.4655639215552148,0.07834380293626746,0.2580802445520702
8,7ed46c20-18e8-45fa-9045-6aad37e3df28,0.19954172210961754,-0.6221993338310073,0.527213167134343,-0.6998427280857035
9,caef5df1-11aa-4241-96c4-38cb2b0837f2,0.49246371959123214,0.06524688710615675,0.4450611734292411,0.41936264943359086
10,4bda3aea-be17-4f69-9c5e-93756a0a655a,0.3420118612246737,-0.20242046788538612,0.38235858737124495,0.04063017176064417
11,dcf5bfb3-74de-495f-a112-fbf496005651,0.1914379953117825,0.8117669810256898,0.2552469685812065,-0.05633816683037426
12,7e0b3ee2-a079-4cb7-b6aa-2a2a7ed22734,0.06138139209335404,0.9790999718080463,0.11739306190058502,0.818715831437935
13,8bdcc17f-123e-47dc-9f3e-7d1db12a3c0c,0.23227429686231715,-0.509734741911655,0.2908162131134537,-0.45334581940023433
14,6f5f1b03-cfc3-4efa-a276-f7758ac0bef0,0.2135569178729359,0.36913984662687715,0.21081836366740048,0.5022039961163729
15,37547932-54fa-4d03-8ceb-35cfba38ded1,0.14724746609249958,0.5846990845753941,0.15367758429319586,0.3262634648136355
16,81635abf-9aee-4603-be0f-8c2b37b2c8ee,0.3446080845004292,0.7414663233020954,0.3548820949946335,0.30509159312918144
17,05b04457-5e77-4848-a956-64f8242a7500,0.18435707456931177,0.578035027467038,0.12284245841222094,0.7344442364273649
18,8b9ffb98-2bc3-46ac-a167-802d4fbaf0db,0.11479859473985488,0.17563355911956716,0.08263981306863775,0.5700704817190623
19,95b3d10e-2269-4613-ad48-33ce1e7649af,0.4759443344479073,-0.241438019229479,0.47869511930971315,-0.38761093571526684
20,a4033601-48cc-4b05-a81b-2475bfe5a64f,0.2750064556943889,0.29489051189694704,0.25271677337593296,0.2366112972793625
21,c77bdc32-6065-4da9-aada-80fe7697ff5d,0.06441811257422496,0.88341331929981,0.12848991991219205,0.35068236736891445
22,ee438517-6423-4925-b395-2b2b94c88754,0.09019450319609312,-0.00859154985917227,0.10875779462670421,0.1746490237577742
23,d162319f-ae9b-4812-8eb1-e1b15971466b,0.2969952352674219,0.8106394625718706,0.35074188466246686,0.32402369839075257
24,a1504c6b-2048-4ecd-8fad-e992a133d708,0.22891902354333915,0.2739583243982703,0.15919031202570985,0.726714959553541
25,debfbd96-d973-4102-92c0-0144bd650604,0.12141907710213948,0.2383271921374349,0.15657061456445331,0.07353776052653481
26,18193d98-a5fd-4abb-ab1b-47e0ad4257c6,0.08912233736792731,0.28560587999800113,0.17532795751891517,-0.5559923122209137
27,9df79205-7eb3-49b3-94d2-69b474e5482a,0.22621158197322422,-0.4379394317797924,0.16697503070464678,-0.8058248638951195
