,uid,MCD_recon,MCD_gt
0,5c7783ef-05ba-4b35-8a91-360283d536dd,3.8735663344070965,10.533219968360346
1,d0d1d7a2-0a96-45e5-a0e4-75a59055da80,4.11006579331842,7.3068478785032145
2,bd4f326f-29b9-4c9d-9587-d1d7715f9ac5,3.749315771763769,9.65743536210416
3,a4033601-48cc-4b05-a81b-2475bfe5a64f,3.754168128484013,8.368267348404322
4,a94a6ca4-fb80-42ce-a452-14e850cc95b6,4.753980146892196,10.21471318888799
5,7bde3f96-3f44-4655-81ec-3afcca8e44ff,4.263035026222242,5.562873208364989
6,972490cb-024d-41fb-bfc2-c2535ed62655,4.4050860005487245,12.468401479642885
7,1ac6fd71-d1be-4796-83c9-947bdc300e61,3.984467941181866,8.628567746222513
8,673c5399-2751-4ee7-9d38-8713077041cf,6.5254284472087365,10.52210958477779
9,8cdd2c76-1872-4d65-b75a-7b3a4cebb60e,7.033807349191856,10.277262341002853
10,91d5c772-38ab-47ee-82f2-3e6ecf0623d6,3.960227719258335,9.579954810049232
11,5e3c5e05-f46e-4449-9ec2-90f2b50924e0,5.204573752659183,12.2498275226261
12,9340252e-e871-404b-aed9-12ebba0981a9,4.192505521494399,9.649784640097371
13,89a362e1-d158-4d8b-af31-580100f17336,4.500114977389255,8.96995975231336
14,5dd30609-6533-488a-8b92-eaf3fac48b7c,3.632372683885247,8.798599417801583
15,7adf6391-15ac-48ff-be6d-67360317ec3c,5.150198244849989,8.36303744042949
16,29bb7e01-3312-4c8b-aaf2-e883d03f6608,4.204938883472989,8.999945353147922
17,28f314aa-e11d-48b3-b897-2f0bd92943b7,11.81856959669913,11.825335718921838
18,0529ac58-87dd-44a0-8e07-88c0779b94fe,5.4618530811357875,8.089127784566118
19,11fd0271-8827-40ed-ad58-1cb85e026afd,4.158663250749455,6.21544786337692
20,7285f0f1-2717-4f1d-8e83-7b23057cefd3,4.76251096839044,8.97574225189513
21,5482de99-409c-4f87-9e12-2d5d9476ca85,3.497351020371793,10.199725826075165
22,3ac3c9de-70bd-418f-9eaa-d90f717a235b,4.370205461743854,9.589765724355829
23,aa990975-6e23-42b8-87e9-91d5030ad553,4.837202939634617,7.783691135430102
24,56c0970c-2593-4242-a788-b1d2fb3da1bb,9.629983250100615,10.515294302795484
25,ccfa7350-c1b2-4f7c-a2ac-c3b4a7252ff0,5.176278461946392,10.673769862772252
26,112c42ae-37e7-4872-9409-8e37e74643a0,4.32713936797115,10.326499292056264
27,9e5b35ac-0734-4fb6-ae12-d6b1626be48b,4.451538290606689,8.05704931697353
28,b2aac796-9a10-4659-8095-8ecea391cbdd,3.955005485469605,9.815684336087756
29,3ca02232-0d75-42b9-a005-7bdcca8b8615,6.654654559536936,8.156039646830536
30,0bacecf1-931b-422e-949e-ba5902ca407e,4.356834622392273,8.732922357639064
31,8557f866-47dc-46f9-bca3-799a93699891,4.05552336387155,10.038812716838343
32,5447ee98-5576-446c-b2a4-37a8ac8e06ca,4.460065175524179,7.801386577799035
33,b989be1f-94fe-4747-a879-4f0650a96239,4.13627946537775,9.772563486746327
34,069316f2-2998-42d3-a790-1450dffd2421,5.008390753593551,12.865662480141014
35,27af2169-b22c-4ba0-af54-ab1e8f0de85e,7.218716319861825,10.047745711124561
36,8fa4423a-667c-4603-88d1-47780aa95660,7.3354764841182085,12.8951009614841
37,6c2e7feb-6fd2-4dba-ae04-d1dee583d804,3.7317828482450777,7.040766452983085
38,2d820e86-d581-4aca-81c0-038289f2bec8,4.077051813982137,9.86887013386812
39,d7c942a6-bfd3-4ff2-9926-88fafe78781b,4.624754944105876,11.302644479496669
40,b6de9e9e-ddd9-4c5d-aacf-2c37cdc3dfa5,4.137864927728869,10.196344794479518
41,8ac21f20-c73a-4bba-9edd-bc71554b996b,4.363874183792083,7.48391559373714
42,f475f107-c25d-45b3-b26c-a5787fbc3ce3,3.6122805553644723,8.147005492179366
43,bf9e5349-3326-4596-8c47-c65e5f4a24b2,4.588169345506443,6.758736255883033
44,743a11a6-2db0-4408-8d66-927ad40bc388,4.7837894157538425,8.12907369714827
45,6f1a5650-1ada-41ff-830e-5164f5d3c629,6.029128440123539,9.033255551840808
46,73e137ad-dfea-4f13-b4e6-88fcf8a57039,7.543917426958408,10.256670260275584
47,4e02a38a-d438-41fb-9126-75e89e857881,4.11620709352526,6.344891126150926
48,499ec1a6-b2fe-4b6f-a146-8b3fcb66d6ae,4.200119064941415,9.684565864986292
49,91179bdb-de0e-4f77-affd-5289fb4125bb,4.163462213337137,9.382804049185717
50,2fbff7cf-77ac-4ae3-90ad-2af3466dfcab,3.5218353783371454,9.552543227964891
51,c3854b9c-21e7-41ae-bda7-d0b995e4fac8,4.017552364256662,10.270405335858994
52,ced7225f-c730-475f-a7ec-fe7f2654fcf7,3.527565585261662,9.968438894008026
