,uid,MCD_recon,MCD_gt
0,9d58583c-20de-439d-b1cd-9c2265bdedd8,11.983734,12.91917
1,4a506707-52ea-493e-98c4-f667e3222d44,12.284789,13.276585
2,0b67f942-6ebf-403d-aff0-f4e5d62d3140,9.748177,11.6385355
3,c237c6d5-f413-4e25-82e2-af7b408d390a,9.782694,11.408135
4,b8ed5cf9-b8ff-4da3-a764-a59020b85277,13.424281,13.964266
5,22a8a78a-caea-4aa2-be9c-4e02e0d88009,11.818573,12.6924095
6,57397c2f-a7c2-4914-bc64-8da1ed2e7e6a,8.624648,12.231527
7,caefe8cf-5a8b-4225-ab40-97d1e061b982,10.613176,12.107185
8,7ed46c20-18e8-45fa-9045-6aad37e3df28,13.872494,14.711106
9,caef5df1-11aa-4241-96c4-38cb2b0837f2,11.652744,13.092637
10,4bda3aea-be17-4f69-9c5e-93756a0a655a,10.724698,11.291267
11,dcf5bfb3-74de-495f-a112-fbf496005651,12.500077,13.510441
12,7e0b3ee2-a079-4cb7-b6aa-2a2a7ed22734,11.512847,12.376526
13,8bdcc17f-123e-47dc-9f3e-7d1db12a3c0c,15.538027,18.132162
14,6f5f1b03-cfc3-4efa-a276-f7758ac0bef0,12.561386,12.693135
15,37547932-54fa-4d03-8ceb-35cfba38ded1,10.2179785,11.250048
16,81635abf-9aee-4603-be0f-8c2b37b2c8ee,11.715091,12.27363
17,05b04457-5e77-4848-a956-64f8242a7500,11.08075,11.756714
18,8b9ffb98-2bc3-46ac-a167-802d4fbaf0db,15.190714,17.12611
19,95b3d10e-2269-4613-ad48-33ce1e7649af,10.837329,11.504262
20,a4033601-48cc-4b05-a81b-2475bfe5a64f,10.292812,11.197881
21,c77bdc32-6065-4da9-aada-80fe7697ff5d,10.75103,12.590047
22,ee438517-6423-4925-b395-2b2b94c88754,10.046542,10.70173
23,d162319f-ae9b-4812-8eb1-e1b15971466b,9.439077,10.889279
24,a1504c6b-2048-4ecd-8fad-e992a133d708,11.331021,12.117794
25,debfbd96-d973-4102-92c0-0144bd650604,11.075634,13.2785225
26,18193d98-a5fd-4abb-ab1b-47e0ad4257c6,11.430511,16.268919
27,9df79205-7eb3-49b3-94d2-69b474e5482a,13.607741,17.633308
28,a5497f4c-7a63-4f95-9b3d-4e0332052561,12.524853,14.091152
29,0fc4a693-2ba5-419b-83cc-51d5e70b75b9,5.8440437,7.7221704
30,0e30b577-3c5a-43c8-ba81-100a6a0d6308,10.999617,12.170225
31,8a34b2eb-8e22-4717-8c47-8e5e5eb59a37,10.327216,11.485068
32,c0cc5433-5dcd-48f9-ad50-7019a9bcbc00,11.596672,12.309541
33,de8ffe15-1e09-41b2-b502-e8fd7e100497,15.167387,17.28302
34,4e02a38a-d438-41fb-9126-75e89e857881,10.542006,11.131157
35,2b3251c5-d257-4799-9b99-332469f745d2,13.08856,13.535599
36,33799903-48a0-4355-9086-52b5ffedf7d8,15.317924,16.81119
37,a8a39ee2-c7f7-4cb6-a7dd-4fa47ce19322,10.214641,11.574838
38,8e408cbc-7474-4c30-8599-d0c7a34d3865,14.726404,14.314034
39,5b88c9a1-b766-462a-8972-9484167222c9,10.982274,11.620597
40,b328a22b-88a9-430c-b496-7279a3c08c94,14.727685,16.038008
41,1a04be0d-647e-4564-add2-5819e5d5fd26,11.801637,11.963214
42,f6a282c4-354e-46e1-b7a1-caad6d75f6a4,10.714265,11.990389
43,1a71ec06-8cd6-4e8e-b1aa-d1972a0c1dad,11.794069,12.69387
44,88500e12-40b2-472f-ad27-1e9f65f3f2db,8.631336,9.491566
45,91756e19-0cf1-4d2b-8b67-d270a86d657e,9.811451,10.72552
46,03d74625-7a99-4b8b-8a47-91633ff60d51,19.04208,21.773258
47,77222d6b-3fc9-4e37-87ed-3c9eaaea32c1,13.485169,14.220741
48,f6399c5f-e702-43e4-88eb-25c854a5edd0,12.427552,13.649139
49,a13517c5-e479-4b8d-af02-62e5ee9833dc,14.641344,16.870455
50,7adf6391-15ac-48ff-be6d-67360317ec3c,10.145733,14.479916
51,4eb21593-bc85-4158-8e39-14df823047ff,12.106589,11.735247
