,uid,MCD_recon,MCD_gt
0,5400_3587_000037_000001,4.854442699968769,8.688753948657457
1,8772_270777_000011_000003,4.068676613512398,6.54494194723304
2,596_139612_000023_000003,6.723117716908636,8.460082749271814
3,4899_32639_000029_000000,4.3566288954340155,8.875428130937795
4,5304_109507_000023_000000,6.617188444164472,8.398285409761602
5,8887_281471_000024_000001,4.360953267241032,6.712402243010147
6,2562_157263_000014_000000,5.32683927902549,7.620470408506548
7,954_130627_000038_000001,12.527503474785604,14.996965206007069
8,7825_258970_000028_000000,7.338735094513093,11.756164016506473
9,8684_293663_000006_000002,5.695564663347417,10.150206235810824
10,1806_2536_000010_000000,4.28345109739914,9.397207163669
11,1025_92814_000044_000001,5.744630815905476,7.660232304998872
12,708_129393_000084_000001,6.0730616581101335,9.712132911360492
13,3228_4691_000000_000006,8.092016827092538,10.933701905333361
14,7495_252341_000037_000003,5.265508798989092,8.935880981704484
15,4854_24731_000028_000002,4.45598178458648,7.885039468924602
16,166_122789_000037_000000,6.575719658815515,9.565000481270157
17,1961_149738_000016_000006,11.398430044674097,11.279825818104472
18,1027_125147_000030_000001,4.9657399306018855,9.306662111946235
19,2971_4275_000035_000000,3.7460280957372065,5.848791133805195
20,1066_5330_000058_000001,6.060012896639023,8.845116188169161
21,3869_700_000019_000002,5.048335394059049,7.459208393348705
22,7981_112057_000023_000003,5.091889205194299,7.443903666475522
23,6544_231862_000065_000001,6.525186625294681,8.189483681594632
24,5054_1187_000089_000000,5.583034120965299,10.155546393448153
25,1472_285314_000023_000000,7.383023730180448,8.327204552271942
26,6981_70843_000102_000003,4.751518377399662,7.138586479333254
27,8725_294554_000007_000018,5.484281049118283,7.686508138691239
28,4148_134149_000084_000000,7.141380584860295,7.950929579034585
29,5239_32139_000012_000004,4.604560549984159,7.646197483744838
30,7286_92935_000012_000002,5.599132518209449,10.082751224051954
31,7705_101580_000025_000000,5.369800784287926,8.756656886119178
32,2517_135229_000021_000006,5.016184506453509,9.336756725605962
