,uid,MCD_recon,MCD_gt
313,LJ001-0094,5.463976,7.1224294
314,LJ006-0080,5.422996,6.7683496
315,LJ015-0290,4.9509983,6.630162
316,LJ048-0257,4.6103144,6.2385855
317,LJ031-0219,6.9986672,8.354588
318,LJ017-0226,5.685703,6.8039637
319,LJ033-0176,4.9459844,6.972707
320,LJ017-0210,5.099155,7.063694
321,LJ028-0004,5.45516,7.1351337
322,LJ030-0245,5.2058496,11.238045
323,LJ034-0055,5.479639,7.117484
324,LJ021-0096,5.102045,6.458119
325,LJ021-0004,5.5033383,6.9555135
326,LJ035-0122,6.134699,7.7953844
327,LJ013-0089,5.250236,7.02547
328,LJ038-0068,4.888817,6.268616
329,LJ037-0203,5.246651,6.4856486
330,LJ044-0187,5.3631754,6.3691964
331,LJ019-0384,4.6763897,7.030905
332,LJ022-0170,5.5686126,6.876384
333,LJ014-0055,5.3771024,7.211799
334,LJ025-0144,5.03137,7.0965915
335,LJ033-0126,4.6301975,6.7125483
336,LJ035-0170,5.9388647,7.6502995
337,LJ017-0174,5.4374194,6.8309536
338,LJ045-0066,4.6549525,6.732289
339,LJ044-0138,5.421371,7.375443
340,LJ049-0064,5.299115,7.1349626
341,LJ022-0025,5.647168,7.054127
342,LJ012-0243,4.966231,6.946255
343,LJ011-0113,5.6070337,6.818267
344,LJ050-0238,7.4400735,8.676524
345,LJ034-0022,5.4334617,6.9800487
346,LJ010-0070,5.306805,6.7153206
347,LJ009-0091,5.703254,6.9881
348,LJ047-0226,5.039093,6.9547644
349,LJ019-0224,5.3845177,6.8016562
350,LJ047-0242,5.2391906,7.7343736
351,LJ036-0084,5.480434,7.557513
352,LJ038-0119,5.48512,8.102509
353,LJ030-0086,4.7876463,7.1232195
354,LJ043-0091,4.696516,6.394377
355,LJ027-0149,5.223664,6.7296877
356,LJ025-0137,4.9280663,6.9338665
357,LJ042-0141,7.349406,8.282277
358,LJ028-0434,5.159037,7.1235843
359,LJ016-0233,4.671096,7.306593
360,LJ022-0070,5.499046,7.253066
361,LJ050-0033,4.9109554,6.781759
362,LJ016-0090,5.812553,6.98125
363,LJ006-0118,5.1095543,6.5879307
364,LJ048-0164,5.4876475,7.01349
365,LJ042-0172,5.9823446,7.164708
366,LJ011-0048,5.8473744,7.4061236
367,LJ043-0043,5.096372,6.9985747
368,LJ041-0179,5.6700144,7.166876
369,LJ013-0113,5.2114677,7.2917085
370,LJ027-0011,6.0269523,7.1479278
371,LJ016-0161,5.030443,6.706765
372,LJ036-0153,6.634242,7.8525834
373,LJ034-0210,5.211014,9.316955
374,LJ046-0123,5.226495,6.7720056
375,LJ035-0127,5.4881144,7.7948327
376,LJ027-0083,5.9793105,7.29009
377,LJ003-0269,5.3913345,6.696238
378,LJ018-0346,5.200503,7.150014
379,LJ045-0006,4.7424364,6.7560544
380,LJ005-0134,5.8706236,7.8676925
381,LJ001-0040,5.5529284,6.6142516
382,LJ005-0037,4.781143,6.6987085
383,LJ028-0384,5.0792613,6.7246633
384,LJ043-0018,5.2775874,6.346687
385,LJ019-0091,5.226276,7.3377275
386,LJ042-0183,5.868041,6.982442
387,LJ012-0090,4.884927,6.967456
388,LJ001-0074,5.6686473,6.7868123
389,LJ035-0098,9.102381,9.342436
390,LJ011-0161,5.397843,6.8065915
391,LJ011-0067,5.254576,6.7119966
392,LJ010-0285,4.686265,6.628095
393,LJ013-0043,5.3326273,7.2369766
394,LJ038-0243,7.9991083,9.194681
395,LJ013-0257,5.4940434,7.2360225
396,LJ003-0193,7.673552,8.668226
397,LJ037-0035,5.1658483,6.462059
398,LJ024-0015,5.1182714,7.1278453
399,LJ002-0285,8.293512,8.960522
400,LJ003-0173,5.4227743,7.0501313
401,LJ037-0260,5.221232,6.7387357
402,LJ014-0312,5.203134,6.431283
403,LJ040-0124,5.784824,6.9164495
404,LJ011-0018,5.248796,6.7349496
405,LJ026-0155,5.0205727,7.0790896
406,LJ038-0276,5.5595627,6.406084
407,LJ044-0168,5.4659576,6.6040473
408,LJ045-0076,5.1424546,6.5420594
409,LJ046-0155,5.1167736,6.960663
410,LJ002-0167,5.3097296,6.579073
411,LJ028-0395,7.5071645,8.225565
412,LJ001-0075,5.776014,6.6185427
413,LJ004-0100,5.853867,7.0951204
414,LJ014-0096,5.3733835,7.3312545
415,LJ046-0125,5.0008464,12.020137
416,LJ005-0293,5.7112226,7.2399807
417,LJ011-0144,4.9428773,6.860186
418,LJ011-0054,5.3608117,6.652363
419,LJ010-0297,5.4097757,7.5010934
420,LJ038-0283,5.0951,6.29721
421,LJ028-0177,5.373446,6.614966
422,LJ018-0197,5.807558,7.714908
423,LJ026-0143,5.8061523,7.2511363
424,LJ048-0116,5.730165,7.2783036
425,LJ029-0075,5.756382,6.9828167
426,LJ038-0160,5.709708,6.955025
427,LJ047-0149,5.1907716,7.1346073
428,LJ022-0176,5.399446,6.844572
429,LJ040-0217,5.2319193,6.886038
430,LJ038-0297,4.594434,6.7193847
431,LJ008-0164,5.156894,7.3072004
432,LJ025-0103,5.6792703,7.3981643
433,LJ031-0110,5.5401783,6.777055
434,LJ046-0070,5.849739,7.201816
435,LJ013-0004,5.6106563,7.027565
436,LJ022-0185,5.1603923,6.6867356
437,LJ033-0068,4.4466143,8.335811
438,LJ018-0142,4.873114,6.1629987
439,LJ028-0430,5.0499897,6.903904
440,LJ037-0246,5.381355,7.008871
441,LJ016-0340,5.234811,6.589168
442,LJ039-0177,5.828516,6.9257283
443,LJ015-0244,7.3937855,8.415065
444,LJ032-0014,4.28267,12.758386
445,LJ044-0204,7.6268673,8.7794
446,LJ049-0229,4.9754252,6.6005707
447,LJ010-0153,5.3072386,6.7668796
448,LJ013-0066,5.851453,7.0250735
449,LJ039-0240,5.13464,8.330089
450,LJ030-0171,7.067676,8.256957
451,LJ033-0027,5.3293386,7.9513283
452,LJ005-0017,5.2156577,7.387714
453,LJ035-0144,4.998395,7.940547
454,LJ017-0074,4.7127924,6.620158
455,LJ030-0209,5.006658,6.592993
456,LJ038-0274,5.848331,7.0673814
457,LJ030-0067,4.648619,6.7995963
458,LJ014-0238,7.6522346,8.77546
459,LJ019-0082,5.6467576,6.978591
460,LJ041-0171,6.2601986,7.616859
461,LJ025-0160,5.2624693,7.776024
462,LJ013-0062,4.4948874,6.3208094
463,LJ040-0139,5.6198273,6.5813246
464,LJ010-0010,6.1454616,7.235271
465,LJ004-0129,5.157123,6.7907753
466,LJ011-0020,8.055446,9.2427
467,LJ038-0077,4.715983,6.236626
468,LJ013-0065,5.348585,6.765615
469,LJ037-0077,5.448339,7.058252
470,LJ050-0145,5.318612,6.5758004
471,LJ008-0102,5.0930753,7.0388904
472,LJ006-0081,4.868474,6.709525
473,LJ040-0037,5.404748,7.0268097
474,LJ008-0232,5.6732354,7.2460074
475,LJ034-0138,4.8240047,14.35259
476,LJ017-0094,5.2890754,7.173252
477,LJ034-0205,5.497051,7.3197627
478,LJ045-0124,5.192905,6.911685
479,LJ021-0001,5.451748,6.771019
480,LJ006-0222,5.413797,7.0175037
481,LJ015-0164,5.323257,6.823877
482,LJ028-0492,4.881165,6.9194403
483,LJ008-0077,4.8068905,7.153269
484,LJ025-0014,5.5130134,7.1905694
485,LJ008-0217,5.4658175,7.289537
486,LJ014-0116,4.9008465,6.601212
487,LJ038-0158,5.411318,6.6777515
488,LJ044-0153,5.5848236,6.9010572
489,LJ026-0089,5.8143544,6.9819803
490,LJ013-0036,5.4317217,6.6840353
491,LJ013-0160,5.2206125,7.0966687
492,LJ008-0245,5.271915,6.882322
493,LJ026-0027,5.527391,6.8384533
494,LJ030-0092,5.397974,6.6031957
495,LJ010-0099,5.447018,7.0506444
496,LJ039-0158,5.3578267,7.011475
497,LJ010-0267,5.079331,6.265132
498,LJ028-0386,4.905267,6.2025986
499,LJ029-0110,4.623134,6.460967
500,LJ042-0066,5.3804436,6.7562532
501,LJ049-0207,5.3008013,6.847522
502,LJ037-0235,5.6825504,7.071757
503,LJ014-0059,5.3266325,6.7471266
504,LJ006-0090,5.7042575,6.8613243
505,LJ014-0108,4.917733,6.771013
506,LJ013-0051,5.502333,6.9410253
507,LJ031-0141,5.170481,6.616909
508,LJ036-0011,4.915114,8.276456
509,LJ047-0211,5.1977997,6.829229
510,LJ035-0193,5.495424,7.252686
511,LJ028-0168,4.865606,6.9266415
