,uid,MCD_recon,MCD_gt
0,9d58583c-20de-439d-b1cd-9c2265bdedd8,11.692159,12.905623
1,4a506707-52ea-493e-98c4-f667e3222d44,12.297791,13.329252
2,0b67f942-6ebf-403d-aff0-f4e5d62d3140,9.764871,11.607695
3,c237c6d5-f413-4e25-82e2-af7b408d390a,9.745132,11.421937
4,b8ed5cf9-b8ff-4da3-a764-a59020b85277,13.421815,13.977312
5,22a8a78a-caea-4aa2-be9c-4e02e0d88009,11.796075,12.688096
6,57397c2f-a7c2-4914-bc64-8da1ed2e7e6a,8.644313,12.267127
7,caefe8cf-5a8b-4225-ab40-97d1e061b982,10.645879,12.176639
8,7ed46c20-18e8-45fa-9045-6aad37e3df28,13.809655,14.368616
9,caef5df1-11aa-4241-96c4-38cb2b0837f2,11.607234,13.034967
10,4bda3aea-be17-4f69-9c5e-93756a0a655a,10.658025,11.224826
11,dcf5bfb3-74de-495f-a112-fbf496005651,12.507277,13.51848
12,7e0b3ee2-a079-4cb7-b6aa-2a2a7ed22734,11.563359,12.433166
13,8bdcc17f-123e-47dc-9f3e-7d1db12a3c0c,15.324632,17.995949
14,6f5f1b03-cfc3-4efa-a276-f7758ac0bef0,12.55851,12.690711
15,37547932-54fa-4d03-8ceb-35cfba38ded1,10.23355,11.247277
16,81635abf-9aee-4603-be0f-8c2b37b2c8ee,11.736658,12.359602
17,05b04457-5e77-4848-a956-64f8242a7500,11.083765,11.765184
18,8b9ffb98-2bc3-46ac-a167-802d4fbaf0db,15.116635,16.60358
19,95b3d10e-2269-4613-ad48-33ce1e7649af,10.870257,11.506156
20,a4033601-48cc-4b05-a81b-2475bfe5a64f,10.321165,11.229206
21,c77bdc32-6065-4da9-aada-80fe7697ff5d,10.651161,12.497744
22,ee438517-6423-4925-b395-2b2b94c88754,10.059373,10.701876
23,d162319f-ae9b-4812-8eb1-e1b15971466b,9.389225,10.873745
24,a1504c6b-2048-4ecd-8fad-e992a133d708,11.291033,12.156117
25,debfbd96-d973-4102-92c0-0144bd650604,11.011126,13.257487
26,18193d98-a5fd-4abb-ab1b-47e0ad4257c6,11.463667,16.385244
27,9df79205-7eb3-49b3-94d2-69b474e5482a,13.373813,17.472902
28,a5497f4c-7a63-4f95-9b3d-4e0332052561,12.640733,14.187546
29,0fc4a693-2ba5-419b-83cc-51d5e70b75b9,5.829529,7.702789
30,0e30b577-3c5a-43c8-ba81-100a6a0d6308,11.031316,12.159197
31,8a34b2eb-8e22-4717-8c47-8e5e5eb59a37,10.289863,11.620116
32,c0cc5433-5dcd-48f9-ad50-7019a9bcbc00,11.687077,12.358546
33,de8ffe15-1e09-41b2-b502-e8fd7e100497,15.008476,17.32713
34,4e02a38a-d438-41fb-9126-75e89e857881,10.515235,11.146067
35,2b3251c5-d257-4799-9b99-332469f745d2,13.029204,13.468045
36,33799903-48a0-4355-9086-52b5ffedf7d8,15.017922,16.757019
37,a8a39ee2-c7f7-4cb6-a7dd-4fa47ce19322,10.354292,11.760314
38,8e408cbc-7474-4c30-8599-d0c7a34d3865,14.635954,14.247853
39,5b88c9a1-b766-462a-8972-9484167222c9,11.051236,11.62241
40,b328a22b-88a9-430c-b496-7279a3c08c94,14.749043,16.088387
41,1a04be0d-647e-4564-add2-5819e5d5fd26,11.802269,11.952275
42,f6a282c4-354e-46e1-b7a1-caad6d75f6a4,10.652654,12.002499
43,1a71ec06-8cd6-4e8e-b1aa-d1972a0c1dad,11.775583,12.720706
44,88500e12-40b2-472f-ad27-1e9f65f3f2db,8.604821,9.451466
45,91756e19-0cf1-4d2b-8b67-d270a86d657e,9.823259,10.731738
46,03d74625-7a99-4b8b-8a47-91633ff60d51,19.281292,21.90222
47,77222d6b-3fc9-4e37-87ed-3c9eaaea32c1,13.444336,14.1894245
